timestamp,price,Repeated Hour Flag,source_file,source_sheet
2023-12-12 15:00:00,12.96,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-12 16:00:00,18.71,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-12 17:00:00,29.63,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-12 18:00:00,20.44,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-12 19:00:00,17.72,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-12 20:00:00,17.68,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-12 21:00:00,16.98,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-12 22:00:00,16.75,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-12 23:00:00,15.94,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 00:00:00,16.26,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 01:00:00,15.92,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 02:00:00,16.75,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 03:00:00,17.8,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 04:00:00,19.51,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 05:00:00,22.64,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 06:00:00,31.13,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 07:00:00,32.02,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 08:00:00,28.41,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 09:00:00,26.49,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 10:00:00,19.18,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 11:00:00,18.35,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 12:00:00,17.1,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 13:00:00,16.95,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 14:00:00,17.23,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 15:00:00,16.93,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 16:00:00,20.63,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 17:00:00,29.74,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 18:00:00,21.43,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 19:00:00,20.94,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 20:00:00,21.43,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 21:00:00,19.56,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 22:00:00,19.11,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-13 23:00:00,16.48,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 00:00:00,13.14,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 01:00:00,13.06,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 02:00:00,13.45,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 03:00:00,14.65,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 04:00:00,17.15,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 05:00:00,19.7,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 06:00:00,32.93,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 07:00:00,31.98,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 08:00:00,26.0,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 09:00:00,23.18,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 10:00:00,17.98,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 11:00:00,15.04,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 12:00:00,14.09,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 13:00:00,13.97,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 14:00:00,13.99,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 15:00:00,14.61,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 16:00:00,19.27,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 17:00:00,33.05,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 18:00:00,21.79,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 19:00:00,20.16,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 20:00:00,20.45,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 21:00:00,19.45,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 22:00:00,19.1,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-14 23:00:00,16.97,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 00:00:00,15.09,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 01:00:00,17.38,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 02:00:00,18.59,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 03:00:00,19.52,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 04:00:00,20.14,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 05:00:00,24.33,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 06:00:00,34.04,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 07:00:00,30.07,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 08:00:00,23.4,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 09:00:00,20.93,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 10:00:00,19.29,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 11:00:00,19.53,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 12:00:00,17.93,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 13:00:00,16.28,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 14:00:00,14.66,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 15:00:00,14.02,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 16:00:00,19.4,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 17:00:00,35.75,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 18:00:00,24.58,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 19:00:00,21.47,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 20:00:00,20.02,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 21:00:00,19.22,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 22:00:00,19.69,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-15 23:00:00,16.35,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 00:00:00,16.59,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 01:00:00,14.74,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 02:00:00,11.86,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 03:00:00,10.26,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 04:00:00,10.92,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 05:00:00,13.9,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 06:00:00,16.03,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 07:00:00,19.17,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 08:00:00,16.93,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 09:00:00,14.69,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 10:00:00,15.34,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 11:00:00,14.28,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 12:00:00,12.53,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 13:00:00,11.68,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 14:00:00,11.43,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 15:00:00,12.33,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 16:00:00,18.85,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 17:00:00,36.86,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 18:00:00,28.42,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 19:00:00,23.58,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 20:00:00,19.75,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 21:00:00,19.03,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 22:00:00,20.31,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-16 23:00:00,18.16,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 00:00:00,16.2,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 01:00:00,15.19,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 02:00:00,14.83,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 03:00:00,15.02,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 04:00:00,15.98,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 05:00:00,17.8,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 06:00:00,23.67,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 07:00:00,25.34,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 08:00:00,16.73,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 09:00:00,15.35,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 10:00:00,14.83,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 11:00:00,14.14,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 12:00:00,13.63,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 13:00:00,12.91,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 14:00:00,12.95,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 15:00:00,13.76,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 16:00:00,18.76,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 17:00:00,35.22,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 18:00:00,27.01,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 19:00:00,25.16,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 20:00:00,21.2,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 21:00:00,18.86,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 22:00:00,17.74,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-17 23:00:00,16.34,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 00:00:00,11.93,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 01:00:00,10.39,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 02:00:00,10.32,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 03:00:00,11.44,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 04:00:00,14.74,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 05:00:00,16.74,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 06:00:00,25.56,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 07:00:00,25.32,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 08:00:00,17.58,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 09:00:00,15.94,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 10:00:00,14.09,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 11:00:00,14.05,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 12:00:00,14.78,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 13:00:00,14.51,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 14:00:00,14.74,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 15:00:00,15.32,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 16:00:00,20.01,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 17:00:00,38.27,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 18:00:00,29.84,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 19:00:00,25.64,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 20:00:00,23.0,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 21:00:00,19.0,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 22:00:00,18.38,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-18 23:00:00,16.9,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 00:00:00,14.65,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 01:00:00,13.52,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 02:00:00,13.15,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 03:00:00,13.08,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 04:00:00,14.24,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 05:00:00,17.35,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 06:00:00,26.08,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 07:00:00,24.15,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 08:00:00,18.58,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 09:00:00,19.42,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 10:00:00,16.67,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 11:00:00,13.7,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 12:00:00,11.77,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 13:00:00,9.91,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 14:00:00,9.53,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 15:00:00,10.54,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 16:00:00,14.95,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 17:00:00,26.78,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 18:00:00,23.22,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 19:00:00,19.15,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 20:00:00,18.54,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 21:00:00,16.56,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 22:00:00,15.49,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-19 23:00:00,14.09,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 00:00:00,11.87,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 01:00:00,11.16,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 02:00:00,11.07,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 03:00:00,10.58,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 04:00:00,11.28,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 05:00:00,14.79,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 06:00:00,20.38,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 07:00:00,21.21,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 08:00:00,16.81,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 09:00:00,16.59,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 10:00:00,13.89,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 11:00:00,11.05,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 12:00:00,10.18,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 13:00:00,10.18,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 14:00:00,11.11,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 15:00:00,14.38,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 16:00:00,24.69,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 17:00:00,36.09,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 18:00:00,23.45,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 19:00:00,16.86,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 20:00:00,15.3,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 21:00:00,13.92,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 22:00:00,15.89,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-20 23:00:00,13.56,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 00:00:00,14.11,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 01:00:00,14.58,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 02:00:00,16.95,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 03:00:00,17.79,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 04:00:00,19.32,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 05:00:00,19.66,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 06:00:00,23.04,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 07:00:00,22.94,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 08:00:00,20.39,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 09:00:00,19.32,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 10:00:00,16.4,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 11:00:00,14.65,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 12:00:00,14.96,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 13:00:00,15.14,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 14:00:00,15.53,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 15:00:00,16.34,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 16:00:00,27.18,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 17:00:00,42.53,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 18:00:00,25.59,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 19:00:00,24.58,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 20:00:00,23.51,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 21:00:00,18.89,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 22:00:00,17.64,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-21 23:00:00,16.67,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 00:00:00,15.44,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 01:00:00,14.98,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 02:00:00,15.19,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 03:00:00,16.39,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 04:00:00,16.63,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 05:00:00,18.25,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 06:00:00,22.29,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 07:00:00,24.96,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 08:00:00,21.6,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 09:00:00,18.58,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 10:00:00,18.22,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 11:00:00,19.06,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 12:00:00,18.11,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 13:00:00,18.82,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 14:00:00,17.81,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 15:00:00,18.48,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 16:00:00,30.05,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 17:00:00,47.23,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 18:00:00,27.27,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
2023-12-22 19:00:00,22.77,N,rpt.00013060.0000000000000000.DAMLZHBSPP_2023.xlsx,Dec
