STATION,NAME,DATE,TMAX,TMIN
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-01,79.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-02,76.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-03,78.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-04,72.0,48.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-05,72.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-06,79.0,47.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-07,81.0,57.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-08,70.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-09,68.0,45.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-10,76.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-11,80.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-12,71.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-13,63.0,42.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-14,62.0,34.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-15,73.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-16,76.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-17,80.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-18,79.0,51.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-19,72.0,46.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-20,53.0,48.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-21,53.0,48.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-22,61.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-23,59.0,35.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-24,60.0,45.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-25,52.0,38.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-26,58.0,35.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-27,56.0,34.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-28,70.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-29,74.0,51.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-30,51.0,36.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-01-31,43.0,36.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-01,40.0,36.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-02,41.0,38.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-03,59.0,39.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-04,63.0,35.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-05,74.0,45.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-06,73.0,49.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-07,74.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-08,78.0,44.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-09,72.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-10,59.0,42.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-11,54.0,39.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-12,65.0,38.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-13,73.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-14,80.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-15,78.0,64.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-16,72.0,45.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-17,54.0,36.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-18,55.0,33.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-19,75.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-20,79.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-21,82.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-22,81.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-23,83.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-24,79.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-25,82.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-26,82.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-27,84.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-02-28,84.0,56.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-01,84.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-02,79.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-03,72.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-04,80.0,46.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-05,78.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-06,83.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-07,83.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-08,87.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-09,86.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-10,79.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-11,86.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-12,84.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-13,71.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-14,67.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-15,70.0,44.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-16,75.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-17,72.0,45.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-18,56.0,47.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-19,59.0,39.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-20,56.0,37.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-21,73.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-22,83.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-23,85.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-24,83.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-25,85.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-26,82.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-27,77.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-28,77.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-29,68.0,56.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-30,76.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-03-31,84.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-01,89.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-02,83.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-03,87.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-04,83.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-05,81.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-06,64.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-07,59.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-08,72.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-09,72.0,57.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-10,68.0,57.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-11,77.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-12,76.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-13,79.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-14,78.0,57.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-15,90.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-16,76.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-17,76.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-18,78.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-19,84.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-20,78.0,64.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-21,78.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-22,77.0,56.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-23,65.0,56.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-24,74.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-25,78.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-26,81.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-27,76.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-28,82.0,56.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-29,70.0,56.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-04-30,85.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-01,83.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-02,81.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-03,85.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-04,82.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-05,92.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-06,90.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-07,79.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-08,84.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-09,78.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-10,74.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-11,86.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-12,88.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-13,79.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-14,83.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-15,86.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-16,88.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-17,86.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-18,90.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-19,92.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-20,90.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-21,80.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-22,86.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-23,88.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-24,87.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-25,86.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-26,90.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-27,89.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-28,88.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-29,86.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-30,90.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-05-31,89.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-01,89.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-02,91.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-03,94.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-04,84.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-05,89.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-06,86.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-07,90.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-08,91.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-09,95.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-10,93.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-11,94.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-12,95.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-13,94.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-14,95.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-15,98.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-16,97.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-17,97.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-18,99.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-19,100.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-20,100.0,83.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-21,100.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-22,97.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-23,98.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-24,96.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-25,98.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-26,97.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-27,99.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-28,98.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-29,98.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-06-30,99.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-01,100.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-02,97.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-03,98.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-04,92.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-05,94.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-06,89.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-07,91.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-08,94.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-09,96.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-10,98.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-11,98.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-12,98.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-13,99.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-14,98.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-15,99.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-16,99.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-17,99.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-18,100.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-19,100.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-20,99.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-21,99.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-22,101.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-23,100.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-24,99.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-25,98.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-26,99.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-27,97.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-28,97.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-29,98.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-30,101.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-07-31,103.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-01,102.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-02,102.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-03,102.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-04,102.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-05,103.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-06,102.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-07,101.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-08,102.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-09,101.0,83.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-10,103.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-11,103.0,83.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-12,103.0,83.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-13,103.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-14,104.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-15,105.0,83.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-16,101.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-17,105.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-18,103.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-19,103.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-20,108.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-21,102.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-22,97.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-23,103.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-24,109.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-25,102.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-26,104.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-27,109.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-28,99.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-29,99.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-30,101.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-08-31,100.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-01,102.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-02,103.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-03,100.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-04,96.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-05,101.0,83.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-06,103.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-07,104.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-08,106.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-09,97.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-10,97.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-11,96.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-12,97.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-13,95.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-14,86.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-15,91.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-16,92.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-17,95.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-18,94.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-19,93.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-20,93.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-21,97.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-22,97.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-23,97.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-24,98.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-25,97.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-26,93.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-27,96.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-28,95.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-29,94.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-30,95.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-01,96.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-02,94.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-03,80.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-04,87.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-05,81.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-06,87.0,68.0
